Paragraph,Labels
"Resistance in Series (Maximum Effective Resistance)
Let us take three conductors/resistors of resistance R1, R2 and R3 that areconnected in series in a circuit.
Ohm’s law stated
V = IR

The current (I) flowing through the resistance in series will remain same,where as the potential difference (V) across each resistor will be different.

V = IR

Effective resistance, R = R1+R2+R3

Thus, we conclude that effective Resistance of the several resistors joinedin series is equal to the algebraic sum of their individual resistances.Also, the net resistance increases when resistors are connected in series.


","Formula, Relation, Reasoning, Property"
"Resistance in Parallel (Minimum Effective Resistance)
Let us take three resistors of resistance that are connectedin parallel in the electric circuit.

Effective resistance, 1/R=1/R1+1/R2+1/R3

Thus, we conclude that the reciprocal of total effective resistance of theseveral resistors connected in parallel is equal to the sum of the reciprocals of the individual resistances.Also ,the net resistance reduces when resistors are connected in parallel.


","Property, Reasoning"
"Disadvantage of Series Connection in an Electric Circuit
1. In series connection if any of the component fail to work, the circuit will break and then none of the component (ex. TV, bulb, fan..) willwork.

2. It is not possible to connect a bulb and a heater in series, because they need different value of current to operate properly.

Hence, to overcome this problem we generally use parallel circuit.",Reasoning
"Heating Effect of Electric Current

Explanation  Battery or a cell is a source of electrical energy.

1. Battery or cell (Chemical reaction in it will produce potential difference at its two terminals)
2. Electron will come in motion to flow current through resistor
3. To maintain this current, the sources has to keep expending its energy.
4. Part of this energy is consumed in useful work(Like rotating of fan)
5. Rest of energy of source is converted into heat, that raises the temperature of gadget.
6. This is known as heating effect of electric current.
7. This effect is utilized in devices such as electric heater, iron etc.
H=VIt=I^2Rt
This is known as Joule’s Law











","Definition, Property, Reasoning, Formula, Relation"
"Joule's Law: The law stated that the heat produced in a resistor is :
(i) directly proportional to square of the current (I)

(ii) directly proportional to resistance (R) for given current

(iii) directly proportional to time (t) for which current flow through resistor.

","Property, Relation"
"Application of Heating Effect of Electric Current
1. Used in electric iron, toaster, oven, heater etc.

2. It is also used in bulb to produce light.
(Filament of bulb is made of strong metal with high melting point suchas tungsten
. This filament can retain as much of the heat generated as possible, to become very hot and emit light)

3. It is also used in the “fuse connected in an electric circuit. Fuse is asafety device, that protect the circuits and appliance by stopping theflow of high current. The wire of fuse is made of an alloy of metalse.g., Aluminium Copper, Iron, Lead etc. The alloy should be of lowmelting point and high resistivity, fuse is always connected in seriescircuit. When large current flows through the circuit, the temperatureof fuse wire will increase. This melts the fuse wire and breaks thecircuit.
“ Fuses” used for domestic purposes are rated as 1A, 2A, 3A, 5A, 10Aetc. for various operation depending upon the power of appliance using.","Property, Reasoning, Examples"
"Electric Power : In case of electricity, it is defined as the rate of changeof electrical energy dissipated or consumed in an electric circuit.

P=VI=I^2R

SI unit of electric power is “Watt” (W)

","Definition, Property, Relation, Formula"
"1 Watt Defined as the power consumed by a device, when IA of current passes through it at the potential difference of IV.

",Defintion
"Commercial unit of electrical energy=KWh or one unit

",Property
"What is Electricity?
Electricity can be simply defined as the physical flow of electrons or a stream of electrons moving in a conductor to efficiently deliver the energy found in primary sources to end users. Electricity can be created in three ways:

Electromagnetic conversion.
Chemical reaction.
Solid-state conversion.","Definition, Causes"
"What is Electric Charge?
Electric charge is the fundamental property of an atom. It is denoted by the letter Q. Positive and negative charge are two types of electric charge. In atoms, protons are the carrier of a positive charge and electron are the carrier of a negative charge. These two types of charges are equal and opposite. Like charge repels each other, whereas unlike charge attract each other. The SI unit of electric charge is coulomb and is denoted by letter C.","Definition, Property, Types"
"What is Electric Current?
Current = Charge / Time ⇒ I = Q / T

Electric Current is defined as the rate of flow of electrical charge. It is denoted by the letter I and the SI unit of electric current is ampere (A) and the instrument used to measure electric current is Ammeter. An electric circuit is a continuous and closed path in which the electric current flows.


","Definition, Formula, Relation"
"Ohm’s Law
According to the Ohm’s law, the electric circuit is directly proportional to the potential differences between the two points.

⇒ i ∝ V

⇒ i = V/R

⇒ V = iR

Where: V= Potential differences

i= Electric circuit

R= Resistance.
","Defintion, Formula, Relation"
"A few minutes of power outage makes us realise how important electric current is to us. Many inventions and discoveries have been made in order to facilitate the human life smoothly. The discovery of current electricity is one such discovery that we are highly dependent on to make our life easier. Here, in this article let us learn about current electricity and its characteristics.",Reasoning
"What is Current Electricity?

Any motion of charges from one section to another is current. When two bodies at different potentials are linked with a wire, free electrons stream from B to A, until both the objects reach the same potential, after which the current stops flowing. Until a potential difference is present throughout a conductor, current runs. The division of physics that deals with charges in motion is termed as current electricity.","Definition, Causes, Reasoning"
"Electromotive Force (EMF) and Voltage:

Just as a liquid in a horizontal tube does not flow, no current runs in a copper cable by itself. Water will flow out of the other end at a steady rate if one end of the tube is attached to a tank with water such that there is a pressure difference amidst the two ends of the horizontal tube.",Reasoning
"Resistance and Resistivity
If the physical conditions i.e. temperature, mechanical strain, etc. remain constant It was discovered through experimentation that the current travelling through a conductor is directly proportional to the potential difference V in between its two ends.","Reasoning, Property"
"Origin of Resistivity
Inside the conductor, the electric charge is nil everywhere, and thus, there is no current in electrostatic situations. This does not necessarily convey that all charges inside the conductor are at rest.",Reasoning
"Temperature Dependence of Resistivity
The resistivity of a metallic conductor virtually at all times grows with increasing temperature.

",Property
"Confines of Ohm’s Law
There are a large number of universally used circuit elements which do not obey Ohm’s law as it is not a fundamental law of nature",Property
"Superconductivity
Some substances, including numerous alloys and metals, display a phenomenon termed as superconductivity.

",Definition
"Resistors in Series and in Parallel:
When resistors, can be linked in such a way that equal amounts of current flow in them, then they are said to be attached in series. The resistors are believed to be linked in parallel if the electric potential difference is similar across each resistor.",Definition
"Electricity and a few terminologies

Electricity is a controllable form of energy used to run a variety of electrical and electronic equipment like fan, bulb, tv, radio etc.
Electrical appliances convert the electricity directly into heat, light or motion whereas electronic appliances have micro-chips that take electricity and convert it into endless useful things (display picture on TV, play songs on radio etc.) and not just simple heat, light or motion.
When electric charge flows through a conductor (like a metallic wire), it is said that the conductor has electric current.
Electric current, generated by cells or batteries inside a torch, makes the torch glow.
A switch is a conducting path between cells and the bulb. An ON switch makes the bulb glow whereas an OFF switch puts it in non-glowing state.
An electric circuit is a complete and continuous path for electric current. Current does not flow when the path is broken. A switch makes and breaks the circuit inside a torch.
","Definition, Property, Reasoning"
"Electric Current and Electric Circuit

Electric current is rate of flow of electric charge or the amount of charge flowing through a particular area in unit time.

Until the discovery of electrons, the electric current was considered to be a flow of positive charge and the direction was considered from positive terminal of the battery to the negative terminal.
In reality, electric current is flow of negatively charges particles called electrons. These flow from negative terminal of the battery to the positive terminal.
As a convention, the direction of current is taken opposite to the direction of flow of electrons.","Definition, Property"
"Measurement of Electric Current

Ammeter is an instrument used to measure electric current. It is always connected in series in a circuit.

SI Unit of electric charge is Coulomb (C).Charge is usually denoted by letter Q.
SI Unit of electric current is Ampere (A).Current is usually denoted by letter I.
I = Q/t, which means current is net charge flowing through a cross-section in time t.

Hence,  1 A = 1 C/ 1s.

1 Coulomb is equivalent to 6 X 10^18 So an electron possess negative charge of 1.6 X 10^-19 C","Definition, Property, Formula, Relation"
"Electric Potential and Potential Difference

Electric potential is the work done per unit charge in bringing the charge from infinity to that point against electrostatic force.

In a conductor, electrons flow only when there is a difference in electric pressure at its ends. This is also called potential difference. In a circuit, this potential difference is created by a battery.

A battery or a cell has a potential difference due to reaction of chemicals inside it even when it is not connected to any circuit. Once connected, the potential difference makes the electrons flow and the current is generated in the circuit/conductor. A battery generates this potential difference till the chemicals inside it are not completely spent.

Potential difference is also defined as work done to move a unit charge from one point to another.
V = W/Q Or Potential difference=Work done/Charge","Definition, Property, Formula, Relation"
"Measurement of Potential difference

Potential difference is nothing but voltage and is measured by a device called Voltmeter. It is always connected in parallel across the points whose potential difference is to be measured.

SI unit of electric potential difference is Volt (V).
SI unit of Work done is Joule (J).
1 V = 1 J/ 1 C, potential difference is 1 when 1 joule work is done to move 1 coulomb of charge from one point to another","Property, Definition, Formula"
"OHM’s Law

OHM’s law states that under no same temperature, electric current flowing through an ideal conductor is directly proportional to the potential difference across its ends.

V ∝ I

V = IR, R – Resistance

Resistance is a property of conductor to resist flow of charge through it. Its SI unit is Ohm (Ω).
R = V/I, 1 Ohm = 1 Volt/ 1 Ampere

I = V/R denotes that Current is inversely proportional to Resistance. Hence, greater the resistance lesser will be the flow of current and vice-versa.
A rheostat or a variable resistor is a device or a component which allows changing of resistance in a circuit keeping the voltage same.
In a conductor, electrons are attracted by the atoms. This is a resistive force which is lower for a good conductor but very high for an insulator. A conductor having some resistance is called a Resistor.","Definition, Formula, Relation, Property"
"Factors on which Resistance depends

Resistance of a conductor depends:

On its length
On its area of cross-section
On the nature of its material
 

Resistance of uniform metallic conductor is directly proportional to its length and inversely proportional to area of cross-section.
R∝l

R∝ 1/A

Therefore, R = ρ(l  / A),ρ(rho) is constant of proportionality.

 

ρ is called electrical resistivity of the material of the conductor. SI unit is Ωm.
Resistivity of conductors is very low whereas the insulators have a very high resistivity.
Resistivity varies with Temperature.
Alloys having higher resistivity than metals are used in electrical heating devices, like iron and toasters, tungsten is used in filament of electric bulbs and copper and aluminium are used for electrical transmission lines.
Resistivity of Conductors < Resistivity of Alloys < Resistivity of Insulators

","Reasoning, Relation, Definition, Property, Examples"
"Resistors in series

When two or more resistors are connected in series:

The current through the circuit remains the same.
The potential difference becomes sum of the individual potential difference across each resistor.
Equivalent resistance of the circuit is the sum of individual resistances.","Reasoning, Property"
"Disadvantages of series arrangement of resistors

Two different electrical appliances, having different current requirements, cannot be connected in series as the current is constant in a series circuit.
If one of the components fails in a series circuit, the circuit gets broken and none of the other components get the current.",Reasoning
"Resistors in parallel

When two or more resistors are connected in parallel:

The current through the circuit is the sum of currents through each branch of the circuit.
The potential difference across the two points of the circuit remains the same.
The reciprocal of equivalent resistance of the circuit is the sum of reciprocal of the individual resistances.","Reasoning, Property"
"Advantages of parallel arrangement of resistors

Parallel arrangement divides current in different branches and hence each component receives the required amount of current.
If one of the components fails in the parallel circuit, the rest work as usual.","Reasoning, Effects"
"Heating effect of Current

When a voltage source like a battery generates current for a circuit, most of the energy is used up in maintaining the current inside the circuit. However, a portion of the energy is dissipated in the form of heat. In a circuit containing only battery and resistance, the entire energy is dissipated in the form of heat. This is heating effect of current.



Power = Work Done / Time Taken or P = W / t

Since, Potential Difference = Work Done / ChargeorV = W / Q

P = VQ / tor P = VI, where I (current) = Charge / Time Taken

Energy supplied by power source to a circuit in time t is, H = P x t = VIt

Or from Ohm’s law, H = I2Rt

This is known as Joule’s law of heating. It states that heat produces in a circuit is directly proportional to the square of current flowing, resistance for current and time for which current flows.","Definition, Property, Formula, Relation"
"Disadvantages of heating effect

Loss of energy in the unwanted heat.
Wear and tear of components.","Reasoning, Effects"
"Applications of Heating effect of Current

Appliances based on Joule’s heating are electric iron, electric toaster, electric heater, oven etc.


Heating effect produces light in a bulb. Tungsten wire inside the bulb becomes hot and emits light when current passes through it. Since it has a high melting point of 3380°C, it does not break. Also, due to the presence of gases like chemically inactive nitrogen and argon inside the bulb, the filament remains thermally isolated and its life increases.


Joule’s heating is also used in fuses where a thin wire protects the household appliances from power surge. Fuse wires are made of thin aluminium, copper etc. with an appropriate melting point. These wires melt and break the circuit due to heating during excessive current.","Examples, Effects, Property, Reasoning"
"Electric Power

Rate at which electric energy is dissipated or consumed in a circuit is called Electric Power.

P = VI = I2R = V2/R

SI unit of Power is Watt (W).
1 Watt power is consumed when 1 Ampere of current flows through a device at a potential difference of 1 Volt.
Electrical energy is the amount of work done or energy consumed in a given amount of time. So, it is measured in Joules or Wh (watt hour) or most commonly as kWh (Kilowatt hour).
1 kWh = 3.6 x 106 Joule (J)","Definition, Property, Formula, Relation"
"Magnet has two poles, North pole and South pole. Like poles repel and unlike poles attract.",Property
"Magnetic field: The region around a magnet in which the force of attraction or repulsion produced by magnet can be detected.
",Definition
Magnetic field around a straight current carrying conductor:Magnetic field produced by a conductor at a distance ‘r’ in vacuum is•  Proportional to current (I).•  Inversely proportional to the distance ‘r’.Direction of field is given by Right Hand Thumb Rule,"Relation, Property"
Magnetic field due to current carrying wire through a circular loop:Magnetic lines of force are circular near the wire and become parallel at the middle point ‘M’ of the coil,Property
Magnetic field produced at the centre is          •  Proportion al to the current I          •  Inversely proportional to the radius ‘r’,"Relation, Property"
"Properties of magnetic field lines:          •  They do not intersect each other.          •  The direction of the magnetic field lines is from south to north.          •  The direction of the magnetic field lines inside the magnet is from North to South.
",Property
Magnetic field due to current flowing in solenoid:•  Solenoid: Long coil of many turns of insulated copper wire wrapped in the shape of a cylinder.•  Magnetic field produced by a solenoid similar to bar magnet.•  Strength of magnetic field is proportional to number of turns and magnitude of current.,"Definition, Property"
"Electromagnets: An electromagnet consists of a long coil of insulated copper wire wound on a soft iron core.
",Definition
"Electric Motor•  A device that converts electrical energy to mechanical energy.•  Principle: When rectangular coil is placed in magnetic field and current is passed through it coils experience a torque, which rotates it continuously.","Definition, Reasoning, Property"
Electromagnetic Induction•  Phenomenon of inducing an electric current in a coil by changing magi tic field around it.•  Direction of induced current by Fleming right hand rule (MR):     Forefinger          - magnetic field     Centre finger     - induced current     Thumb                - motion of conductor,"Definition, Property"
Electric Generator•  Converts mechanical energy into electrical energy.,Defintion
AC GENERATOR: Produce current which changes direction after equal interval of time.,Defintion
"DC GENERATOR: Produce current which is unidirectional
",Definition
In 1820 the theory of the magnetic effect of electric current was discovered by H.C Oersted. This concept actually means that the flow of an electric current through a conductor produces a magnetic field around it.,Property
"He demonstrated this observation with the SNOW Rule

As per this experiment if we make an electric circuit by joining a straight wire connected to a battery and a plug and then place a magnetic compass needle parallel to an under the wire. Now if we switch the circuit on so that the current from the wire flows from South to North direction, we will observe that the magnetic compass needle gets averted towards the west. Now if we change the direction of the current from North to South direction the magnetic compass gets averted towards the East.

Thus, according to this SNOW Rule, When the current flows through a conductor from South to North then the magnetic needle placed beneath it, gets averted to the west, thereby proving that flow of electric current produces a magnetic field. This is because the compass needles work as a small bar magnet, so when this magnetic needle is brought near another magnetic property surrounding then the like poles will repel, thereby the needle gets deflected.","Property, Reasoning"
"Electric Current is the flow of electric charge (a physical property of the matter that experiences a force when placed around an electromagnetic field)
",Definition
Magnetic field is the area around a magnet where the magnetic force is experienced. The imaginary lines of magnetic field around a magnet is called Magnetic Field Lines.,Definition
"An Electromagnetic field (EM Field) is a combination of electric field and magnetic field. An EM field is produced when electrically charged particles, such as electrons are accelerated. Electrically charged particles are surrounded by electric fields and these charged particles when in motion generate magnetic field","Definition, Causes, Property"
"Thus, the magnetic effect of electric current is defined as the electromagnetic effect. Which means that if a magnetic compass is brought near a electrically charged conductor then the needle of this compass gets deflected because of the flow of electricity","Definition, Causes, Property"
"The Right-Hand Thumb Rule
The Right-Hand Thumb Rule or Maxwell’s Corkscrew Rule depicts the direction of magnetic field in relation to the direction of electric current through a straight conductor.

As per this rule suppose if a current carrying conductor is held by right hand with the thumbs up straight and the electric current flowing in the direction of the thumb then the direction of the magnetic field can be depicted by the direction of wrapping of the other fingers.

This means that in a vertically suspended current carrying conductor if the direction of the current is from south to north then the magnetic field will be in an anticlockwise direction. But if it is vice-versa which means that the direction of the current is flowing from north to south then the magnetic field will be in clockwise direction. In this rule, it should be noted that when current is flowing in an anticlockwise direction, then the magnetic field will be in a clockwise direction at the top of the loop and when it is vice versa then the magnetic field will be at the bottom of the loop.

","Definition, Property, Reasoning"
"Flow of Current Through a Circular Loop
Like in the above observation if the electric current carrying conductor is circular shaped instead of a straight current conductor the magnetic field is generated in the same manner. This is because as the electric current carrying conductor exerts a force when a magnetic needle is placed near it, similarly a magnet also exerts an equal and opposite pressure on the electric carrying conductor. Here it is observed that with the change in direction of the flow of current the force of magnet on the conductor also changes. As mentioned above this is because of the SNOW RULE. In a circular loop, the strength of the magnetic field will be more because in this case, the magnetic field is very close to the current carrying conductor.","Property, Reasoning"
"Clock Face Rule
Let us assume a current carrying circular loop as a disc magnet. The polarity of this disc magnet can be explained with the help of clock face rule. An anticlockwise flowing current will depict the face of the loop showing towards the North Pole.","Property, Reasoning"
"Magnetic Field Due To A Solenoid
The coil with many circular turns of insulated copper wire wrapped closely in the shape of a cylinder is called a Solenoid. A solenoid behaves similarly like a magnet, one end of solenoid behaves as the north pole and another end behaves as the south pole. In this case, the magnetic field lines are parallel inside the solenoid, which is similar to a magnet and this proves that that magnetic field is same at all points inside a solenoid. By producing a strong magnetic field inside a solenoid, magnetic materials can be magnetized. Magnets formed by producing a magnetic field inside a solenoid is called electromagnet.

","Definition, Property, Reasoning"
"Fleming’s Left-Hand Rule
According to Fleming’s Left-Hand Rule, if the direction of flow of the electric current is perpendicular to the magnetic field, the direction of its force is also perpendicular to it. It states that suppose if the forefinger, thumb, and the middle finger of the left hand is stretched in a way that they are right angles to each other, then the forefinger and middle finger show the direction of magnetic field and direction of electric current respectively and the thumb shows the direction of motion or force acting on the current carrying conductor. The directions of electric current, magnetic field and force are similar to three mutually perpendicular axes, i.e. x, y and z-axes.","Property, Reasoning"
"Application of Fleming’s Left-Hand Rule in Real Life Concepts
Electric Motor

The electric motor is a phenomenal example of how Fleming’s Left-hand rule works, Electrical energy is converted into mechanical energy by using an electric motor. In an electric motor, a rectangular coil is suspended between the two poles- North and south of a magnetic field. The electric supply to the coil is connected to a commutator- a device which reverses the direction of flow of electric current through a circuit.

When an electric current is supplied to the coil of the electric motor, it gets deflected because of the magnetic field. As it reaches the halfway, the split ring which acts as commutator reverses the direction of flow of electric current. When the direction of current reverses the direction of forces acting on the coil also gets reversed. Thus here the change in direction of force pushes the coil, and it moves another half turn. Finally, the coil completes its one rotation around the axle. Continuation of this process keeps the motor in rotation ","Examples, Reasoning"
"1. Hans Christian Oersted (1777-1851)
Oersted showed that electricity and magnetism are related to each other.His research later used in radio, television etc.
The unit of magnetic field strength is named Oersted in his honour.",Relation
"2. Oersted Experiment
On passing the current through the copper wire XY in the circuit, the compass needle which is placed near the conductor gets deflected. If we reverse the direction of current, the compass needle deflect in reverse direction. If we stop the flow of current, the needle comes at rest.
Hence, it can be concluded that electricity and magnetism are linked to each other. It shows that whenever the current will flow through the conductor,then a magnetic field will develop.


",Property
"3. Magnetic Field : It is the region surrounding a magnet, in which force of magnet can be detected. It is a vector quantity, having both direction& magnitude.

","Definition, Property"
"4. Compass Needle : It is a small bar magnet, whose north end is pointing towards north pole and south end is pointing towards south pole of earth.

",Definition
"5. Magnetic Field Lines : The tangent to the magnetic field line at a point gives the direction of magnetic field at that point.
Hence, magnetic field line is a path along which a hypothetical free north pole tend to move towards south pole.


","Definition, Property"
"6. Characteristics of Magnetic field lines :
(a) The direction of magnetic field lines outside the magnet is always from north pole to south pole of bar magnet and are indicated by an arrow.Inside the magnet, the direction of field lines is from its south pole to north pole. Thus magnetic field lines are closed curves.
(b) The strength of magnetic field is expressed by the closeness of magnetic field lines. Closer the lines, more will be the strength and farther the lines, less will be the magnetic field strength.
(c) No two field lines will intersect each other.If they intersects, then at point of intersection the compass needle will show two directions of magnetic field which is not possible.",Property
"7. Magnetic field due to Current Carrying Conductor
The above electric circuit in which a copper wire is placed parallel to a compass needle, shows the deflection in needle gets reversed, when the direction of current reversed. Hence electricity and magnetism are related to each other.


","Relation, Property"
"8. Right Hand Thumb Rule
It is a convenient way of finding the direction of magnetic field associated with current carrying conductor. Hold the straight wire carrying current in your right hand such that thumb points towards the direction of current, then your folded fingers around the conductor will show the direction of magnetic field.
This rule also called Maxwell’s corkscrew rule.

",Reasoning
"9. Magnetic Field due to Current through a Straight Conductor
Let a current carrying conductor be suspended vertically and the electric current is flowing from south to north. In this case, the direction of magnetic field will be anticlockwise. If the current is flowing from north to south, the direction of magnetic field will be clockwise.

A current carrying straight conductor has magnetic field in the form of concentric circles; around it. Magnetic field of current carrying straight conductor can be shown by magnetic field lines.
",Property
"10. Magnetic Field due to Current through a circular Loop
Every point on the wire carrying current give rise to the magnetic field,appearing as a straight line at the centre of loop. By applying Right hand Thumb rule, we can find the direction of magnetic field at every section of the wire.
",Property
"11. Solenoid :A Coil of many circular turns of insulated copper wire wrapped closely in the shape of a cylinder is called solenoid.

",Definition
"12. Magnetic field due to a current in a solenoid :

Using R.H. Thumb Rule, we can draw the pattern of magnetic field lines around a current carrying ‘Solenoid’.
One end of the solenoid behaves as a magnetic north pole,while the other end behave as the South Pole.
The filed lines inside the solenoid are in form of parallel straight lines, that implies that magnetic field inside the solenoid is same at all points i.e. Field is uniform.

The strength of the magnetic field produced depends upon
(a) the number of turns
(b) Strength of current in the solenoid used in making solenoid.","Property, Relation"
"13. Electromagnet : Strong magnetic field inside the solenoid can be used to magnetise a magnetic material for example soft iron, when it is placed inside the coil. The magnet so formed is called electromagnet.It is a temporary magnet.
Properties of Magnetic Field:

The magnitude; of magnetic field increases with increase in electric current and decreases with decrease in electric current.
The magnitude of magnetic field; produced by electric current; decreases with increase in distance and vice-versa. The size of concentric circles of magnetic field lines increases with distance from the conductor, which shows that magnetic field decreases with distance.
Magnetic field lines are always parallel to each other.
No two field lines cross each other.","Definition, Property"
"14. Force on a current carrying conductor in a magnetic field.
Andre Marie Ampere (1775–1836) suggested that the magnet also exert an equal and opposite force on the current carrying conductor.

We will observe that the rod will displace i.e. the rod will experience a force, when it is placed in magnetic field, in a perpendicular direction to its length.

The direction of the exerted force will be reversed if the direction of current through the conductor is reversed.
If we change the direction of field by inter changing the two poles of the magnet, again the direction of exert force will change.
Therefore the direction of exerted force depends on
(a) direction of current
(b) direction of magnetic field lines.","Property, Relation"
"15. Left Hand fleming Rule
According to this rule, stretch thumb, forefinger, and middle finge rof your left hand such that they are mutually perpendicular to each other.
If fore finger represent direction of magnetic field & middle finger represent direction of current,then thumb will point in the direction of motion or force acting on the conductor.
","Reasoning, Property"
" ELECTRIC MOTOR :

Electrical energy is converted into mechanical energy by using an electric motor. Electric motor works on the basis of rule suggested by Marie Ampere and Fleming’s Left Hand Rule.

In an electric motor, a rectangular coil is suspended between the two poles of a magnetic field. The electric supply to the coil is connected with a commutator. Commutator is a device which reverses the direction of flow of electric current through a circuit.

When electric current is supplied to the coil of electric motor, it gets deflected because of magnetic field. As it reaches the half way, the split ring which acts as commutator reverses the direction of flow of electric current. Reversal of direction of current reverses the direction of forces acting on the coil. The change in direction of force pushes the coil; and it moves another half turn. Thus, the coil completes one rotation around the axle. Continuation of this process keeps the motor in rotation.

In commercial motor, electromagnet; instead of permanent magnet; and armature is used. Armature is a soft iron core with large number of conducting wire turns over it. Large number of turns of conducting wire enhances the magnetic field produced by armature","Definition, Property, Reasoning"
"16. Michael Faraday : Gave the law of Electro magnetic Induction : When a conductor is set to move inside a magnetic field or a magnetic field is set to be changing around a conductor, electric current is induced in the conductor.

",Reasoning
"17. Galvanometer : It is an instrument that can detect the presence of a current in a circuit. If pointer is at zero (the centre of scale) then there will be no flow of current.
If the pointer deflect on either side right or left, this will show the direction of current. ","Definition, Property"
"ELECTRIC GENERATOR :

The structure of electric generator is similar to that of an electric motor. In case of an electric generator a rectangular armature is placed within the magnetic field of a permanent magnet. The armature is attached to wire and is positioned in way that it can move around an axle.

When the armature moves within the magnetic field an electric current is induced. The direction of induced current changes, when the armature crosses the halfway mark of its rotation. Thus, the direction of current changes once in every rotation. Due to this, the electric generator usually produces alternate current, i.e. AC. To convert an AC generator into a DC generator, a split ring commutator is used. This helps in producing direct current.","Definition, Property, Reasoning"
"18. Electromagnetic Induction: Can be explained by two experiments
(a) First Experiment  “Self Induction”

In this experiment, when the north pole of bar magnet is brought closer to the coil or away from the coil, we see momentary deflection in the needle of galvanometer on either side of null point. First right and then left.

Similarly, if we keep the magnet stationary and coil is made to move towards or away from the north pole of magnet. Again we will observe deflection in the needle of galvanometer.

If both bar magnet and coil are kept stationary, there will be no deflection in galvanometer. This experiment can also be done with the south pole of magnet, we will observe the deflection in galvanometer, but it would be in opposite direction to the previous case.

 It concludes that motion of magnet with respect to coil or vice-versa, changes the magnetic field. Due to this change in magnetic field lines, potential difference is induced in the same coil, which set up an induced current in the circuit.

(b) Second Experiment : Mutual Induction

In this experiment plug in the key that connects coil with battery and observe the deflection in galvanometer. Now plug out the key that disconnect the coil-1 from battery and observe the deflection in galvanometer, which will be in reverse direction.

Hence, we conclude that potential difference is induced in secondary coil (coil-2), whenever there is a change in current, in primary coil(coil-1) (by on and off of key).

This is because, whenever there is change in current in primary coil



Magnetic field associated with it also changes



Now, magnetic field lines around the secondary coil (coil-2) will change and induces the electric current in it (observed by the deflection of needle of Galvanometer in secondary circuit)

This process, by which changing of strength of current in primary coil, induces a current in secondary coil is called Electromagnetic Induction”

The induced current is found to be highest when the direction of motion of coil is at right angles to the magnetic field.

","Reasoning, Property"
"19. Fleming’s Right Hand Rule
Rule can be defined as :

Stretch, thumb, forefinger, and middle finger of right hand, so that they are perpendicular to each other. The forefinger indicates direction of magnetic field, thumb shows the direction of motion of conductor, then the middle finger will shows the direction of induced current.
","Reasoning, Property"
"Electrical generator is based on the principle of electromagnetic induction. It convert mechanical energy into electrical energy.
",Property
"21. Advantages of Alternate Current (AC) over Direct Current (DC)
Electric power can be transmitted to longer distances without much loss of energy. Therefore cost of transmission is low.

In India the frequency of AC is 50Hz. It means after every 1/100 second it changes its direction.

","Property, Reasoning"
"22. Domestic Electric Circuits :
In our homes, the electric power supplied is of potential difference V = 220V and frequency 50Hz.

It consist of three wires :–
(1) Wire with red insulation cover – LIVE WIRE (POSITIVE) Live wire is at high potential of 220V
(2) Wire with black insulation cover – NEUTRAL WIRE(NEGATIVE) Neutral wire is at zero potential Therefore, the potential difference between the two is 220V.
(3) Wire with Green insulation cover – EARTH WIRE
It is connected to a copper plate deep in the earth near house.
The metallic body of the appliances is connected with the earth wire as a safety measure.


Earth wire provide a low resistance to the current hence any leakage of current to the metallic body of the appliances, keep its potential equal to that of earth. That means zero potential and the user is saved from severe electric shock.","Definition, Property"
"Point to be noted in Domestic Circuit

(a) Each appliance has a separate switch of ON/OFF
(b) In order to provide equal potential difference to each appliance, they should be connected parallel to each other. So that they can be operated at any time.",Property
"24. Short Circuiting
Due to fault in the appliances or damage in the insulation of two wires, the circuit will offer zero or negligible resistance to the flow of current. Due to low resistance, large amount of current will flow.
According to Joule’s law of heating effect , heat is produced in live wire and produces spark, damaging the device and wiring.","Definition, Property"
"25. Overloading
Overloading can be caused by (1) Connecting too many appliances to a single socket or (2) accidental rise in supply voltage if the total current drawn by the appliances at a particular time exceeds the bearing capacity of that wire, it will get heated up. This is known as overloading. Fuse a safety device can prevent the circuit from overloading and short circuiting.","Causes, Definition, Property, Effects"
"what is a magnetic effect of Current?
 Electricity and Magnetism are related phenomenon. When an electric current is passed through metallic conductor, it generates a magnetic field around it.","Relation, Property"
"Magnetic Field due to current through straight Conductor
Electric current through a straight Conductor generates magnetic field around it.
a)Magnetic Field intensity increases on the increasing the current in the conductor
b) Magnetic field decrease as the distance increase from the conductor
c) Magnetic Field direction can be find using Right Hand Thumb Rule
",Property
"What is Right Hand Thumb rule?
When you are holding a current-carrying straight conductor in your right hand such that the thumb points towards the direction of current. Then your fingers will wrap around the conductor in the direction of the field lines of the magnetic field","Definition, Property, Reasoning"
"Magnetic Field due to a Current through a Circular Loop
a) As with straight conductor, the magnetic field lines would be in the form of concentric circles around every part of the periphery of the conductor.
 b) The magnetic field would be stronger near the periphery of the loop as magnetic field lines tend to remain closer when near the conductor.
c) The magnetic field lines would be distant from each other when we move towards the centre of the current carrying loop. At the centre, the arcs of big circles would appear as straight lines",Property
"Magnetic Field due to current through a coil having number of turns
We know that the magnetic field produced by a current-carrying wire at a given point depends directly on the current passing through it and the current in each circular turn has the same direction
Therefore, Magnitude of magnetic field gets summed up with increase in the number of turns of coil. If there are ‘n’ turns of coil, magnitude of magnetic field will be ‘n’ times of magnetic field in case of a single turn of coil","Property, Relation"
"Solenoid
A coil of many circular turns of insulated copper wire wrapped closely in the shape of a cylinder is called a solenoid
",Definition
