Paragraph,Labels
"Centrifugal Force
Centrifugal force is a force that arises when a body is moving actually along a circular path, by virtue of tendency of the body to regain its natural straight line path.
The magnitude of centrifugal force is same as that of centripetal force.","Defintion, Property"
"Motion in a Vertical Circle
The motion of a particle in a horizontal circle is different from the motion in vertical circle. In horizontal circle, the motion is not effected by the acceleration due to gravity (g) whereas in the motion of vertical circle, the motion is not effected by the acceleration due to gravity (g) whereas in the motion of vertical circle, the value of ‘g’ plays an important role, the motion in this case does not remain uniform. When the particle move up from its lowest position P, its speed continuously decreases till it reaches the highest point of its circular path. This is due to the work done against the force of gravity. When the particle moves down the circle, its speed would keep on increasing.","Defintion, Property"
"When the particle completes its motion along the vertical circle, it is referred to as “Looping the Loop” for this the minimum speed at the lowest position must be √5gr","Property, Reasoning"
https://www.learncbse.in/laws-motion-cbse-notes-class-11-physics/,x
"THE WORK-ENERGY THEOREM
 The change in kinetic energy of a particle is equal to the work done on it by the net force",Definition
WORK The work done by a force is defined to be the product of component of the force in the direction of the displacement and the magnitude of the displacement,Definition
W = (F cosθ) d = F. d,Formula
"No work is done if:
 
the displacement is zero
the force is zero
 
the force and displacement are mutually perpendicular",Property
"KINETIC ENERGY The kinetic energy of an object is a measure of the work an object can do by the virtue of its motion. It is a scalar quantity. If an object of mass
 
‘m’ has a velocity
 
‘v’, its kinetic energy is: K =

 m v
2","Definition, Formula"
POTENTIAL ENERGY Potential energy is the stored energy by virtue of the position or configuration of a body,Definition
"THE CONSERVAATION OF MECHANICAL ENERGY The total mechanical energy of a system is conserved if the forces, doing work on it, are conservative",Property
"THE POTENTIAL ENERGY OF A SPRING The force law for the spring is called Hooke’s Law and is mathematically stated as: F
x=− kx","Definition, Formula"
The constant k is called the spring constant and x is the displacement of the block from the equilibrium position,Property
Power is defined as the time rate at which work is done or energy is transferred.,Definition
The instantaneous power is defined as the limiting value of the average power as the time interval approaches zero,Definition
"Elastic collision: If the initial kinetic energy is equal to the final kinetic energy, the collision is said to be an elastic collision. ","Property, Definition"
"Inelastic collision: If some of the initial kinetic energy is lost after the collision, it is known as an inelastic collision. ","Property, Definition"
"Completely inelastic collision: A collision in which the two particles move together after the collision, it is called a completely inelastic collision",Definition
"Work is said to be done when a force applied on the body displaces the body through a certain distance in the direction of applied force. It is measured by the product of the force and the distance moved in the direction of the force, i.e., W = F-S","Definition, Formula"
If an object undergoes a displacement ‘S’ along a straight line while acted on a force F that makes an angle 0 with S as shown. The work done W by the agent is the product of the component of force in the direction of displacement and the magnitude of displacement.,Definition 
"If we plot a graph between force applied and the displacement, then work done can be obtained by finding the area under the F-s graph.",Property
"If a spring is stretched or compressed by a small distance from its unstretched configuration, the spring will exert a force on the block given by F = -kx, where x is compression or elongation in spring, k is a constant called spring constant whose value depends inversely on unstretched length and the nature of material of spring. The negative sign indicates that the direction of the spring force is opposite to x, the displacement of the free-end.","Reasoning, Formula, Property"
"Energy.The energy of a body is its capacity to do work. Anything which is able to do work is said to possess energy. Energy is measured in the same unit as that of work, namely, Joule.
Mechanical energy is of two types: Kinetic energy and Potential energy","Definition, Types"
"Kinetic Energy. The energy possessed by a body by virtue of its motion is known as its kinetic energy. For an object of mass m and having a velocity v, the kinetic energy is given by: K.E. or K = 1/2 mv 2. ","Definition, Formula"
"Potential Energy. The energy possessed by a body by virtue of its position or condition is known as its potential energy. There are two common forms of potential energy: gravitational and elastic. —> Gravitational potential energy of a body is the energy possessed by the body by virtue of its position above the surface of the earth. It is given by.  (U)P.E. = mgh.  where m —> mass of a body. g —> acceleration due to gravity on the surface of earth. h —> height through which the body is raised.  —> When an elastic body is displaced from its equilibrium position, work is needed to be done against the restoring elastic force. The work done is stored up in the body in the form of its elastic potential energy. If an elastic spring is stretched (or compressed) by a distance Y from its equilibrium position, then its elastic potential energy is given by. U= 1/2 kx2. where, k —> force constant of given spring.","Definition, Types, Formula"
"Work-Energy Theorem. According to work-energy theorem, the work done by a force on a body is equal to the change in kinetic energy of the body.",Definition
"The Law of Conservation of Energy. According to the law of conservation of energy, the total energy of an isolated system does not change. Energy may be transformed from one form to another but the total energy of an isolated system remains constant.",Definition
"Energy can neither be created, nor destroyed.  Besides mechanical energy, the energy may manifest itself in many other forms. Some of these forms are: thermal energy, electrical energy, chemical energy, visual light energy, nuclear energy etc.",Property
"Equivalence of Mass and Energy. According to Einstein, mass and energy are inter-convertible. That is, mass can be converted into energy and energy can be converted into mass.",Property
Collision. Collision is defined as an isolated event in which two or more colliding bodies exert relatively strong forces on each other for a relatively short time. Collision between particles have been divided broadly into two types. (i) Elastic collisions (ii) Inelastic collisions,"Definition, Types"
"Elastic Collision. A collision between two particles or bodies is said to be elastic if both the linear momentum and the kinetic energy of the system remain conserved. Example: Collisions between atomic particles, atoms, marble balls and billiard balls.","Definition, Examples"
Inelastic Collision. A collision is said to be inelastic if the linear momentum of the system remains conserved but its kinetic energy is not conserved. Example: When we drop a ball of wet putty on to the floor then the collision between ball and floor is an inelastic collision.,"Definition, Examples"
"Collision is said to be one dimensional, if the colliding particles, move along the same straight line path both before as well as after the collision.",Definition
"In one dimensional elastic collision, the relative velocity of approach before collision is equal to. the relative velocity of separation after collision.",Property
Coefficient of Restitution or Coefficient of Resilience. Coefficient of restitution is defined as the ratio of relative velocity of separation after collision to the relative velocity of approach before collision.,Definition
"Non-conservative Forces. A force is said to be non-conservative if the work done in moving from one point to another depends upon the the path followed. Let W, be the work done in moving from A to B following the path 1. W2 through the path 2 and W3 through the path 3. ",Definition
Examples of non-conservative forces are : (i) Force of friction (ii) Viscus force. Low of conservation of energy holds goods for both conservative and non-conservative forces.,Examples
PHYSICAL DEFINITION WORK. When the point of application of force moves in the direction of the applied force under its effect then work is said to be done.,Definition
"MATHEMATICAL DEFINITION OF WORK.Work is defined as the product of force and displacement in the direction of force. W = F � s. If force and displacement are not parallel to each other rather they are inclined at an angle, then in the evaluation of work component of force (F) in the direction of displacement (s) will be considered.","Definition, Formula"
"VECTOR DEFINITION OF WORK. Force and displacement both are vector quantities but their product, work is a scalar quantity, hence work must be scalar product or dot product of force and displacement vector.",Definition
WORK DONE BY VARIABLE FORCE. Force varying with displacement In this condition we consider the force to be constant for any elementary displacement and work done in that elementary displacement is evaluated. Total work is obtained by integrating the elementary work from initial to final limits.,Definition
Force varying with time. In this condition we consider the force to be constant for any elementary displacement and work done in that elementary displacement is evaluated.,Property
"WORK DONE BY VARIABLE FORCE FROM GRAPH. To find work done from s1 to s2 we consider two points M & N very close on the graph such that magnitude of force (F) is almost same at both the points. If elementary displacement from M to N is ds, then elementary work done from M to N is. dW = F.ds.  dW = (length x breadth)of strip MNds. dW = Area of strip MNds. Thus work done in any part of the graph is equal to area under that part. Hence total work done from s 1 to s2 will be given by the area enclosed under the graph from s1to s2.","Property, Formula"
ENERGY. Capacity of doing work by a body is known as energy. Note - Energy possessed by the body by virtue of any cause is equal to the total work done by thebody when the cause responsible for energy becomes completely extinct.,Definition
"TYPES OF ENERGIES. There are many types of energies like mechanical energy, electrical, magnetic, nuclear, solar, chemical etc",Types
MECHANICAL ENERGY. Energy possessed by the body by virtue of which it performs some mechanical work is known as mechanical energy. It is of basically two types- (i) Kinetic energy (ii) Potential energy,"Definition, Types"
KINETIC ENERGY. Energy possessed by body due to virtue of its motion is known as the kinetic energy of the body. Kinetic energy possessed by moving body is equal to total work done by the body just before coming out to rest.,Definition
"POTENTIAL ENERGY. Energy possessed by the body by virtue of its position or state is known as potential energy. Example:- gravitational potential energy, elastic potential energy, electrostatic potential energy etc.",Definition
"GRAVITATIONAL POTENTIAL ENERGY. Energy possessed by a body by virtue of its height above surface of earth is known as gravitational potential energy. It is equal to the work done by the body situated at some height in returning back slowly to the surface of earth. Consider a body of mass m situated at height h above the surface of earth. Force applied by the body in vertically downward direction is. F = mg. Displacement of the body in coming back slowly to the surface of earth is s = h. Hence work done by the body is W = FsCos?. or, W = FsCos0 or, W = mgh. This work was stored in the body in the form of gravitational potential energy due to its position. Therefore G.P.E = mgh","Definition, Formula"
ELASTIC POTENTIAL ENERGY. Energy possessed by the spring by virtue of compression or expansion against elastic force in the spring is known as elastic potential energy.,Definition
"Spring. It is a coiled structure made up of elastic material & is capable of applying restoring force & restoring torque when disturbed from its original state. When force (F) is applied at one end of the string, parallel to its length, keeping the other end fixed, then the spring expands (or contracts) & develops a restoring force (Fr) which balances the applied force in equilibrium. On increasing applied force spring further expands in order to increase restoring force for balancing the applied force. Thus restoring force developed within the spring is directed proportional to the extension produced in the spring.","Definition, Property"
"Mathematical Expression for Elastic Potential Energy . Consider a spring of natural length �L� & spring constant �k� its length is increased by xo. Elastic potential energy of stretched spring will be equal to total work done by the spring in regaining its original length. If in the process of regaining its natural length, at any instant extension in the spring was x then force applied by spring is F = kx. If spring normalizes its length by elementary distance dx opposite to x under this force then work done by spring is dW = F. (-dx) . Cos0. (force applied by spring F and displacement �dx taken opposite to extension x are in same direction) dW = -kxdx. dW = -kxdx. Total work done by the spring in regaining its original length is obtained in integrating dW from x0to 0","Reasoning, Formula"
WORK ENERGY THEOREM. It states that total work done on the body is equal to the change in kinetic energy.(Provided body is confined to move horizontally and no dissipating forces are operating). Consider a body of man m moving with initial velocity v1 . After travelling through displacement s its final velocity becomes v2 under the effect of force F.,Definition
PRINCIPLE OF CONSERVATION OF ENERGY . It states that energy can neither be creased neither be destroyed. It can only be converted from one form to another.Consider a body of man m situated at height h & moving with velocity vo.,Definition
"CONSERVATIVE FORCE. Forces are said to be conservative in nature if work done against thforces gets conversed in the body in form of potential energy. Example:gravitational forces, elastic forces & all the central forces.",Definition
"PROPERTIES OF CONSERVATIVE FORCES. 1. Work done against these forces is conserved & gets stored in the body in the form of P.E. 2. Work done against these forces is never dissipated by being converted into nonusable forms of energy like heat, light, sound etc. 3. Work done against conservative forces is a state function & not path function i.e. Work done against it, depends only upon initial & final states of body & is independent of the path through which process has been carried out. 4. Work done against conservative forces is zero in a complete cycle.",Property
"NON-CONSERVATIVE FORCES. Non conservative forces are the forces, work done against which does not get conserved in the body in the form of potential energy. ",Definition
"PROPERTIES OF NON-CONSERVATIVE FORCES. 1. Work done against these forces does not get conserved in the body in the form of P.E. 2. Work done against these forces is always dissipated by being converted into non usable forms of energy like heat, light, sound etc. 3. Work done against non-conservative force is a path function and not a state function. 4. Work done against non-conservative force in a complete cycle is not zero.",Property
POWER. Rate of doing work by a body with respect to time is known as power.,Definition
Average Power. It is defined as the ratio of total work done by the body to total time taken,Definition
Instantaneous Power. Power developed within the body at any particular instant of time is known as instantaneous power. avg Or Average power evaluated for very short duration of time is known as instantaneous power.,Definition
EFFICIENCY. It is defined as the ratio of power output to power input. Or It is defined as the ratio of energy output to energy input. Or I It is defined as the ratio of work output to work input.,Definition
PERCENTAGE EFFICIENCY. Percentage Efficiency = Efficiency x 100.,"Definition, Formula"
COLLISION. Collision between the two bodies is defined as mutual interaction of the bodies for a short interval of time due to which the energy and the momentum of the interacting bodies change.,Definition
"Types of Collision. There are basically three types of collisions-  i) Elastic Collision � That is the collision between perfectly elastic bodies. In this type of collision, since only conservative forces are operating between the interacting bodies, both kinetic energy and momentum of the system remains constant. ii) Inelastic Collision � That is the collision between perfectly inelastic or plastic bodies. After collision bodies stick together and move with some common velocity. In this type of collision only momentum is conserved. Kinetic energy is not conserved due to the presence of non-conservative forces between the interacting bodies. iii) Partially Elastic or Partially Inelastic Collision � That is the collision between the partially elastic bodies. In this type of collision bodies do separate from each other after collision but due to the involvement of non-conservative inelastic forces kinetic energy of the system is not conserved and only momentum is conserved. Consider two bodies of masses m1 and m2 with their center of masses moving along the same straight line in same direction with initial velocities u and u2 with m1 after m2. Condition necessary for the collision is u1 > u2 due to which bodies start approaching towards each other with the velocity of approach u2-u1 . Collision starts as soon as the bodies come in contact. Due to its greater velocity and inertia m1continues to push m 2in the forward direction whereas m due to its small velocity and inertia pushes m1 in the backward direction. Due to this pushing force involved between the two colliding bodies they get deformed at the point of contact and a part of their kinetic energy gets consumed in the deformation of the bodies. Also m1 being pushed opposite to the direction of the motion goes on decreasing its velocity and m being pushed in the direction of motion continues increasing its velocity. This process continues until both the bodies acquire the same common velocity v. Up to this stage there is maximum deformation in the bodies maximum part of their kinetic energy gets consumed in their deformation.","Types, Definition"
"Elastic collision. In case of elastic collision bodies are perfectly elastic. Hence after their maximum deformation they have tendency to regain their original shapes, due to which they start pushing each other. Since m2 is being pushed in the direction of motion its velocity goes on increasing and m1 being pushed opposite to the direction of motion its velocity goes on decreasing. Thus condition necessary for separation i.e. v is attained and the bodies get separated with velocity of separation v2 - v1 . In such collision the part of kinetic energy of the bodies which has been consumed in the deformation of the bodies is again returned back to the system when the bodies regain their original shapes. Hence in such collision energy conservation can also be applied along with the momentum conservation. Applying energy conservation.","Definition, Reasoning"
"Hence in perfectly elastic collision between two bodies of same mass, the velocities interchange.ie. If a moving body elastically collides with a similar body at rest. Then the moving body comes at rest and the body at rest starts moving with the velocity of the moving body.","Property, Reasoning"
"Hence if a huge body elastically collides with a small body then there is almost no change in the velocity of the huge body but if the small body is initially at rest it gets thrown away with twice the velocity of the huge moving body.eg. collision of truck with a drum. Case 3- If a small body elastically collides with a huge body,","Property, Reasoning"
Hence if a small body elastically collides with a huge body at rest then there is almost no change in the velocity of the huge body but if the huge body is initially at rest small body rebounds back with the same speed.eg. collision of a ball with a wall.,"Property, Reasoning"
"Inelastic collision. In case of inelastic collision bodies are perfectly inelastic. Hence after their maximum deformation they have no tendency to regain their original shapes, due to which they continue moving with the same common velocity. In such collision the part of kinetic energy of the bodies which has been consumed in the deformation of the bodies is permanently consumed in the deformation of the bodies against non-conservative inelastic forces. Hence in such collision energy conservation can-not be applied and only momentum conservation is applied. Applying momentum conservation","Definition, Reasoning"
Partially Elastic or Partially Inelastic Collision. In this case bodies are partially elastic. Hence after their maximum deformation they have tendency to regain their original shapes but not as much as perfectly elastic bodies. Hence they do separate but their velocity of separation is not as much as in the case of perfectly elastic bodies i.e. their velocity of separation is less than the velocity of approach. In such collision the part of kinetic energy of the bodies which has been consumed in the deformation of the bodies is only slightly returned back to the system. Hence in such collision energy conservation can-not be applied and only momentum conservation is applied. (v2 -v1) < (u1-u2),"Definition, Reasoning"
"Collision In Two Dimension � Oblique Collision. When the centers of mass of two bodies are not along the same straight line, the collision is said to be oblique. In such condition after collision bodies are deflected at some angle with the initial direction. In this type of collision momentum conservation is applied separately along x-axis and y-axis. If the collision is perfectly elastic energy conservation is also applied",Definition
"e = (v2-v1)/(u1-u2). Case-1 For perfectly elastic collision, velocity of separation is equal to velocity of approach, therefore e = 1. Case-2 For perfectly inelastic collision, velocity of separation is zero, therefore e = 0. Case-3 For partially elastic or partially inelastic collision, velocity of separation is less than velocity of approach, therefore e < 1.","Formula, Reasoning"
"An individual goes to his workplace by walk, sits down at his desk from 10 a.m to 5 p.m does his work and at the end of the day returns to his home by walking. Is that so that work is done conferring to physics? He actually does no work as sitting in his office as it involves no displacement. He does work only for the duration of his walk to his office and back to home. This is what Physics states!
Work is believed to be done by a force when an object experiences displacement parallel to the line of action of the force. It’s an activity that includes force and movement in the direction of force. The capability for doing work is what the energy is! Let’s learn more about this.","Reasoning, Definition"
Principle of Work and Energy. The work-energy principle says that the change in kinetic energy of a body is equivalent to the net work done on the body. This information is referred to as work-energy principle and is derivable from the conservation of energy. Here K.Ef is final kinetic energy and K.Ei is initial kinetic energy.,Definition
"Work and Energy Equations. It is the resultant of the force applied (F) and the amount of displacement (d) and is articulated by equation. W = F.d. Power describes the rate at which work is done. It is articulated as. The energy or work is articulated in Newton-meter (Nm) or Joules or kgm2/s2 . 1 Joule is defined as the amount of heat released when a force of 1 newton acts over one meter of distance.
","Formula, Definition "
"Work vs. Energy. Work refers to overpowering resistance by the application of force. It is evident that the resistance has been overpowered from the movement of application of force. Energy is the capability to do work or perform some action and can be thought of something that is possessed or stored. It exists in several forms like light, heat, electrical, potential energy or other forms.Work and energy have similar units and are closely related. Energy can be put in storage, but that cannot be done for work.  Work is energy in motion. Energy alters from one form to another by the process of doing work. Usually, there are two sorts of work Positive and negative work. If the direction of the force is in the same direction as the motion of its spot of application, work done is said to be positive.If the course of the force is in the opposite direction to the motion of its point of application, negative work is said to be done.","Property, Reasoning"
"there is some relation between work done and energy. Now we will see the theorem that relates them. According to this theorem the net work done on a body is equal to change in kinetic energy of the body. This is known as Work Energy Theorem. It can be represented as Kf – Ki = W. Where, Kf = Final kinetic energy. Ki = Initial kinetic energy,  W = net work done. So the above equation follows law of conservation of energy according to which we can only transfer energy from one form to another. Also here the work done is the work done by all forces acting on the body like gravity, friction, external force etc.","Definition, Formula"
"Work done by a constant force. A constant force will produce constant acceleration. Let the acceleration be ‘a’. From equation of motion,
v2 = u2 + 2as
2as = v2 – u2
Multiplying both side with mass ‘m’
(ma).s = (mv2–mu2)2
F.s = (mv2–mu2)2
Comparing the above equation we get,
Work done by force (F) = F.s
Where ‘s’ is the displacement of the body.",Formula
"Now the equation, W = F.ds. This is only valid when force remains constant throughout the displacement. Suppose we have a force represented below,",Formula
"For these kinds of forces, we can assume that force remains constant for a very small displacement and then integrate that from initial position to final position. W = ∫xfxiF(x)dx.This is work done by a variable force. A graphical approach to this would be finding the area between F(x) and x from xi  to xf . The shaded portion represents the work done by force F(x).

","Formula, Reasoning"
Temperature of a body is a measure of its hotness or coldness,Definition
"Zeroth Law of thermodynamics – If two bodies A and B are separately in thermal
equilibrium with a third body C, then A and B are in thermal equilibrium with
each other",Definition
Temperature of a body can be measured using a thermometer,Property
"If TC is temperature on Celsius scale and TF
 is temperature on Fahrenheit scale
then relation between them is Tf = 320 + 9/5 Tc","Relation, Formula"
"If TC is temperature on Celsius scale and T (K) is temperature on Kelvin’s absolute
scale then relation between them is  T = Tc + 273.15.
","Relation, Formula"
"• If R0 & R100 are resistance of metallic wire at ice and steam point respectively then
temp T can be defined corresponding to resistance RT as follows
 T = ((Rt -R0) x 100)/(R100-R0)
","Relation, Formula"
" Coefficient of linear expansion

α=(lt-l0)/l0t

Where α=coefficient of linear expansion, lt= length at t
C and l0 is length at 0C. ",Formula
"Length at temperature t0
C is given as lt=l0(1+αt)",Formula
"Coefficient of superficial expansion

β = (At-A0)/A0t",Formula
Area at temperature tC is given ad At=A0(1+βt) ,Formula
"Coefficient of volume expansion

γ = (Vi-V0)/V0t
",Formula
Volume at temperature tC is given by Vt=V0(1+γt) ,Formula
"Coefficient of apparent expansion of a liquid
γα=(Va-V0)/Vat
 Where γα is the coefficient of apparent expansion, V0=volume at 0C and Vα=apparent volume at tC

 ",Formula
"Density variation with temperature

dt = d0/(1+γt)

Where dt=density at temperature tC , d0= density at 0C",Formula
"Ideal Gas equation
PV=nRT where n is number of moles of gas and R is universal constant. ","Formula, Relation"
"When a material is cooled or heated and held so it cannot contract or expand, it
is under a tensile stress F/A","Property, Formula, Relation"
"Specific Heat Capacity is given as
C=Q/∆T",Formula
Heat of Transformation Q=Lm where L is the latent heat - Its unit is JKg-1.,Formula
-Latent Heat for a solid liquid change is called Latent Heat of Fusion Lf,Definition
-Latent Heat for a liquid gas change is called Latent Heat of Vaporization Lf,Definition
" Heat is the form of energy transferred between two (or more) systems or a system and its surroundings by virtue of temperature difference. The SI unit of heat energy transferred is expressed in joule (J).
In CGS system, unit of heat is calorie and kilocalorie (kcal).
1 cal = 4.186 J and 1 kcal = 1000 cal = 4186 J.","Definition, Property"
Temperature of a substance is a physical quantity which measures the degree of hotness or coldness of the substance. The SI unit of temperature is kelvin (K) and °C is a commonly used unit of temperature.,"Definition, Property"
A branch of science which deals with the measurement of temperature of a substance is known as thermometry. A device used to measure the temperature of a body is called thermometer.,"Definition, Property"
"A thermometer calibrated for a temperature scale is used to measure the value of given temperature on that scale. For the measurement of temperature, two fixed reference points are selected. The two convenient fixed reference points are the ice point and the steam point of water at standard pressure, which are known as freezing point and boiling point of water at standard pressure.","Definition, Property"
"The two familiar temperature scales are the Fahrenheit temperature scale and the Celsius temperature scale. The ice and steam point have values 32°F and 212°F respectively, on the Fahrenheit scale and 0°C and 100°C on the Celsius scale. On the Fahrenheit scale, there are 180 equal intervals between two reference points, and on the Celsius scale, there are 100",Property
" If tc and tF are temperature values of a body on Celsius temperature scale and Fahrenheit temperature scale respectively, then the relationship between Fahrenheit and Celsius temperature is given by
tc/100 = (tf-32)/180","Relation, Formula"
"An ideal gas obeys the following law. That is PV = gRT, where P,V and T are the pressure, volume and temperature of the gas respectively, g is the number of moles in an ideal gas and R = 8.31 J mol-1 K-1 is known as universal gas constant. The equation, PV=gRT is known as ideal gas equation.","Definition, Formula, Relation"
"The absolute minimum temperature for an ideal gas, inferred by extrapolating the straight line P – T graph is found to be – 273.15 °C and is designated as absolute zero. Absolute temperature scale (T) and Celsius scale are related by
t° C = T – 273.15","Relation, Formula, Property"
"Thermal Expansion
The increase of size of a body due to the increase in the temperature is called thermal expansion. Three types of expansions can take place in solids viz. linear, superficial and volume expansion,","Definition, Types"
" Linear Expansion: The increase in the length of a solid on heating is called linear expansion.
If the temperature of a rod of original length l is raised by a small amount Δt, its length increases by Δl. Then the linear expansion is given by
Δl = l ∞ Δt
where a is the coefficient of linear expansion of the given solid. The unit of α is per degree Celsius (°C-1) in the CGS and per kelvin (K-1) in the SI system.","Definition, Property, Formula, Relation"
"Superficial or Area Expansion: The increase in surface area of the solid on heating is called superficial expansion.
If A0 is the area of a solid at 0°C and A( its area at t°C then At = A0(l + βt)
where β is known as the coefficient of superficial expansion. Unit of β is °C-1 or K-1.","Definition, Property, Formula, Relation"
"Volume Expansion: The increase in volume of the solid on heating is called volume expansion.
The change in the volume of a solid with a change in temperature Δt is given by Δv = Vγ Δt
where y is the coefficient of volume expansion.","Definition, Formula, Relation"
"The relation among coefficients of linear expansion (α), superficial expansion (β) and volume expansion (γ) is given as
α=β/2=γ/3       ",Relation
"For a given solid, the three coefficients of expansion α  , β, γ are not constant. Their values depend on the temperature ranges",Property
"Liquids have volume expansion only. If we do not take into account the expansion of solid container, then the expansion of liquid is called apparent expansion. On the other hand, if we take into account the expansion of solid too, it is referred as the real expansion of liquid. It is found that γr = γa + γg, where γr= real expansion coefficient of liquid, γa = apparent expansion coefficient of liquid and γg = volume expansion coefficient of container vessel (glass).","Property, Definition, Formula, Relation"
"Water exhibits an anomalous behaviour. It contracts on heating between 0 °C and 4 °C but expands on heating beyond 4 °C. Thus, specific volume of water is minimum at 4 °C or density of water is maximum at 4 °C. This property of water has an important environmental effect.",Property
" Thermal Stress
When a rod is held between two fixed supports and its temperature is increased, the fixed supports do not allow the rod to expand, which results in a stress which is called thermal stress.
Thermal stress in the rod is given by 
F/A=Thermal Stress=YαΔt
where Y is the Young’s modulus for the material of the rod, A is the area cross-section of the rod, a is the coefficient of linear expansion and F is the developed force in the rod
F=YAΔl/l","Definition, Formula, Relation"
"Thermal Capacity
The thermal capacity of a body is the quantity of heat required to raise the temperature of the whole of the body through a unit degree. It is measured in calorie per °C or joule per K.
If Q be the amount of heat needed to produce a change in temperature (Δt) of the substance, then thermal capacity of the substance is given by
S=Q/Δt
Dimensional formula of heat capacity is [ML2T -2K-1 ],
","Definition, Property, Formula, Relation"
"Specific Heat Capacity
The specific heat capacity (also referred to as specific heat) of a substance is the amount of heat required to raise the temperature of a unit mass of substance through 1 °C. It is measured in cal g-1(°C)-1 or J kg-1 K-1.
The specific heat capacity of a substance is given by
S=Q/mΔt
where m is mass of substance and Q is the heat required to change its temperature Δt.
","Definition, Property, Formula, Relation"
"Molar specific heat capacity of a substance is defined as the amount of heat required to raise the temperature of 1 mole of the substance by 1°C.
It is given by
C=Q/µΔt
The unit of molar specific heat capacity is J mole-1 K-1  in SI system and Cal mol-1 °C-1 in CGS system.
The dimensional formula of molar specific heat capacity is [ML2T-2 K-1 mole-1]","Definition, Property, Formula, Relation"
"Calorimetry
Calorimetry is concerned with the measurement of heat, the basic apparatus for this purpose being called the calorimeter.
When two bodies at different temperatures are ‘mixed’, heat ‘flows’ from the body at a higher temperature to the one at a lower temperature, until a common ‘equilibrium’ temperature is reached. Assuming this ‘heat exchange’ to be confined to the two bodies alone (i.e, neglecting any heat loss to the surroundings) we have, from the law of energy conservation:
Heat gained by one body = heat lost by the other.","Definition, Property, Formula"
"Transition of matter from one state (solid, liquid and gas) to another is called a change of state.",Definition
"The change of state from solid to liquid is called melting and from liquid to solid is called fusion. It is observed that the temperature remains constant until the entire amount of the solid substance melts i.e., both the solid and liquid states of the substance co-exist in thermal equilibrium during the change of state from solid to liquid.","Definition, Property"
The temperature at which a solid melts is called its melting point. The value of melting point of a solid is characteristic of the substance and depends on pressure also,"Definition, Property"
Melting of ice under increased pressure and refreezing on reducing the pressure is called regelation,Definition
The change of state from liquid to vapour (or gas) is called vaporisation. The temperature at which the liquid and vapour states of a substance co-exist is called its boiling point.,Definition
The change from solid state to vapour state without passing through the liquid state is called sublimation.,Definition
"The Basic Heat Formula
The heat Q required to raise the temperature of a mass m of a substance of specific heat capacity s through t degrees is given by
Q=mSt
i.e., Heat required = mass x specific heat x change in temperature
","Formula, Relation"
" Latent Heat
Latent heat of a substance is the amount of heat energy required to change the state of unit mass of the substance from solid to liquid or from liquid to gas/vapour without any change in temperature.",Definition
The latent heat of fusion (Lf) is the heat per unit mass required to change a substance from solid into liquid at the same temperature and pressure. The latent heat of vaporisation (Lv) is the heat per unit mass required to change a substance from liquid to vapour state without change in temperature and pressure,Definition
"Heat Transfer
Heat can be transferred from one place to another by three different methods, namely, conduction, convection and radiation. Conduction usually takes place in solids, convection in liquids and gases, and no medium is required for radiation.","Definition, Types"
"Conduction: According to Maxwell, conduction is the flow of heat through an unequally heated body from places of higher temperature to those of lower temperature. Rate of heat transfer is given by
H=Q/t=KA(T1-T2)/l
where K is called Thermal Conductivity and A is area of cross-section.
","Definition, Formula, Relation"
Convection: Maxwell defines convection as the flow of heat by the motion of the hot body itself carrying its heat with it.,Definition
 Radiation: Radiation is the mode of heat transfer in which heat travels directly from one place to another without the agency of any intervening medium.,Definition
Thermal conductivity is defined as heat energy transferred in unit time from unit area having a unit difference in temperature over unit length. It is expressed in Js-1 m-1 °C-1 or W-1 K-1,"Definition, Property"
"Thermal Resistance
The thermal resistance of a body is a measure of its opposition to the flow of heat through it.",Definition
"Newton’s Law of Cooling
Newton’s law of cooling states that the rate of loss of heat of a body is directly proportional to the difference in temperature of the body and the surroundings, provided the difference in temperature is small, not more than 40 °C.
dT/dt=-K(T-Ts)
-ve sign implies that as time passes, temperature T decreases.","Definition, Formula, Relation"
"Emissive Power: The amount of heat energy rediated per unit area of the surface of a body, per unit time and per unit wavelength range is constant which is called as the ’emissive power’ (eλ) of the given surface, given temperature and wavelength. Its S.I. unit is Js-1 m-2 .","Definition, Property"
"Absorptive Power : When any radiation is incident over a surface of a body, a part of it gets reflected, a part of it gets refracted and the rest of it is absorbed by that surface. Therefore, the ‘absorptive power’ of a surface at a given temperature and for a given wavelength is the ratio of the heat energy absorbed by a surface to the total energy incident on it at a certain time. It is represented by (aλ). It has no unit as it is a ratio.
aλ=Amount of heat energy absorbed/Total heat energy incident","Definition, Property, Formula"
Perfect Black Body: A body is said to be a perfect black body is its absorptivity is 1. It neither reflects nor transmits but absorbs all the thermal radiations incident on it irrespetive of their wavelengths.,"Definition, Property"
" Wein’s Displacement Law : This law states that as the temperature increases, the maximum value of the radiant energy emitted by the black body, move towards shorter wavelengths. Wein found that “The product of the peak wavelength ( λm) and the Kelvin temperature (T) of the black body should remain constant.”  λm x T= b
Where b is constant known as Wein’s constant. Its value is 2.898 x 10-3 mk.","Definition, Formula, Relation, Property"
