Paragraph,Labels
"Matter Waves on de-Broglie Waves
A wave is associated with every moving particle, called matter or de-Broglie wave.","Property, Definition"
"de-Broglie Wavelength
If a particle of mass m is moving with velocity v, then wavelength of de-Broglie wave
associated with it is given by
λ = h / p = h / mv
de-Broglie wavelength of an electron is given by
λ = h / mv = h / √2me V = 12.27 / √V A.
where, m = mass of electron, e = electronic charge and V = potential difference with which
electron is accelerated.
Davisson and Germer proves the existence of de-Broglie waves associated with an electron in
motion","Formula, Relation, Property"
"Davisson-Germer Experiment
The wave nature of the material particles as predicted by de-Broglie was confirmed by
Davisson and Germer (1927) in united states and by GP Thomson (1928) in scotland.
This experiment verified the wave nature of electron using Ni crystal.
Davisson and Germer found that the intensity of scattered beam of electrons was not the same
but different at different angles of scattering. It is maximum for diffracting angle 50° at 54 V
potential difference.","Reasoning, Property"
"X-rays
When cathode rays strike on a heavy metal of high melting point. then a very small fraction of
its energy converts in to a new type of waves, called X-rays.",Definition
"Properties of X-rays
X-rays were discovered by Roentgen.
(i) X-rays are electromagnetic waves of wavelengths ranging from 0.1 A to 100 A and
frequencies ranging from 1016 Hz to 1018 Hz.
(ii) Soft X-rays have greater wavelength and lower frequency.
(iii) Hard X-rays have lower wavelength and higher frequency.
(iv) X-rays are produced by coolidge tube.
(v) Molybdenum and tungsten provide suitable targets. These elements have large atomic
number and high melting point for the purpose.
(vi) The intensity of X – rays depends on the heating voltage or filament current.
(vii) The kinetic energy of X-ray photons depends upon the voltage applied across the ends of
coolidge tube.
(viii) Energy of X-ray photon is given by E = hv = hc / λ
(ix) If total energy of fast moving electron transfer to X-ray photon, then its energy, eV = hv =
hc / λ
(x) Wavelength of emitted X-rays is given by λ = hc / eV
where, h = Planck’s constant, c = speed of light, e = electronic charge and V = potential
difference applied across the ends of the tube.
(xi) Absorption of X-rays
I = Ioe
- μx, where Io = initial intensity of X-rays, I = final intensity of emergent X-rays, x =
thickness of material and μ = absorption coefficient.","Property, Formula, Relation"
"Diffraction of X-rays
X-rays can be diffracted by crystals following Bragg’s law. According to which
2d sin θ = n λ
where, n = 1, 2, 3, …, and d = spacing of crystal planes, θ = angle of diffraction.","Formula, Relation, Property"
"X-rays Spectrum
The energy spectrum of X-. rays is a line spectrum, containing following series :
(i) K – series When electrons of any higher orbit (n = 2,3,4, … ) jump to first orbit (n = 1) then
K-series of X-rays are produced.
(ii) L – series When electrons of higher orbit (n = 3, 4, 5, … ) jump to second orbit (n = 2),
then L-series of X-rays are produced.
(iii) M – series When electrons of higher orbit (n = 4,5,6, … )jump to third orbit (n = 3), then
M-series of X-rays are produced.
First lines of these series are called Kα, Lα, Mα. Second lines of these series are called Kβ, Lβ,
Mβ","Property, Reasoning"
"Moseley’s Law
The frequency of X-ray is given by
V = a (Z – b)2
where a and b are constants and Z is atomic number of element.
Frequency of X-rays
v ∝ Z2","Formula, Relation"
"INTRODUCTION:
Do radiations have properties resembling a wave, a particle, or both? Interference, diffraction etc. prove wave nature of radiations. However, photoelectric effect verifies the particle nature of radiations. Same question go for the matters, could matters also possess wave-particle dualism? These are the main arguments we are going to discuss in this chapter notes.
Could radiation possess the wave-particle dualism?
Could the same be said about the matter?",Reasoning
"ROADMAP TO THE DISCOVERY OF ELECTRON:
William Crookes, in 1870, discovered that on applying a strong electric field between cathode and anode (kept under discharge tube at low pressures), some rays were emitted by the cathode. These rays were noticed as a bright fluorescent on the glass adjacent to the cathode
These rays were called as cathode rays by William Crookes
In 1879, he proposed that these cathode rays are a bunch of fast moving negatively charged particles
Then, J. Thomson (1856-1940) validated the above hypothesis. He found that when ultraviolet radiation falls on a metal surface (or when metal surface is heated), few negatively charged particles are released by the metal surface.
He used electric and magnetic fields (across the discharge tube), mutually perpendicular to each other and the emitted electrons
He was the first to find the values of; speed(v), and the charge to mass ratio (e/m) of the cathode ray particles, experimentally
He found the speed of particles to be about 0.1 to 0.2 times the speed of light (), and the charge to mass ratio (e/m)
He also found that the e/m ratio to be constant, irrespective of the material used as an emitter. This proved the universal nature of cathode ray particles.
In 1897, he termed this negatively charged cathode ray particles as electron, and this name was used for the first time.
A. MIlikan, in 1913 performed experiments to calculate the charge on an oil drop (popularly known as Milikan’s oil drop experiment)
He observed that, every time the charge came to be an integral(whole number) multiple of a small charge (), which is actually the charge on an electron
MIlikan concluded that charge on a matter is quantized (discrete)","Property, Reasoning, Definition"
"ELECTRON EMISSION:
The process of emission of electrons from the metal surface when a certain amount of energy is absorbed by the metal, is called electron emission
There are free electrons on the metal surface, present in the outermost (valence) shell that are loosely bound to the nucleus
These electrons are emitted when a certain minimum amount of external energy is provided to the metal surface. This least value of energy is called work function of metal (denoted by Φ0)
The unit of Φ0 is electron volt(eV). 1eV is defined as the energy needed to accelerate an electron through the potential difference of 1volt(V).
Work function of a material depends mainly on the nature of metal, and electronic configuration of metal (meaning the number of valence shell electrons, lesser the number, lesser the work function)","Definition, Property, Relation"
"TYPES OF ELECTRON EMISSION:
There are 3 types of electron emission; a) thermionic emission, b) field emission, and c) photoelectric emission

Thermionic emission:
Thermionic emission is the process in which thermal energy is used to overcome the work function of metal in order to force out the free electrons from the metal surface. It is used in thermionic converter
In thermionic converter, comparatively hot electrode emits electrons on receiving thermal energy. These electrons move towards the comparatively cold electrode, thus producing thermionic current (and power).
Field Emission:
Field emission is the process where free electrons are forced out of metal surface using a strong electric field ()
It is used in field electron microscopes, vacuum nano electronics and other such fields of study.
Photoelectric Emission:
Photoelectric emission is the process where free electrons are removed from a metal surface using a light of certain frequency on that metal
It is used in image sensor (where optical image is transformed into electric signals), applied mainly in digital cameras.
It is also used in gold leaf electroscope,used to detect and measure static electricity.

Metal cap, on acquiring some charge passes it to the metal stem and the gold leaf inside the evacuated chamber through the instructor. The gold leaf having the same charge as the metal stem gets repelled and move away as shown in the figure.","Types, Definition, Property"
"PHOTOELECTRIC EFFECT- A BRIEF HISTORY:
Hertz, in 1887 discovered the phenomena of photoelectric effect for the first time
As he was experimenting on the generation of electromagnetic waves by spark discharge, he noticed that sparks around the detector loop were intensified when ultraviolet radiation fell on the emitter plate
Radiation falling on the metal surface provided free electrons enough energy to neutralize the attractive force of positive ions and escape themetal surface to intensify the sparks across the metal loop.


Hallwach and Lenard during 1886-1902, researched the process of photoelectric emission
They experimented on negatively charged zinc plate and found that on absorbing ultraviolet light zinc plate became neutral, losing its net positive charge. On further absorption of ultraviolet radiation, neutral zinc plate became negatively charged.
This proved that electrons are released from the metal surface when ultraviolet radiation is incident on it
They also observed that electrons are not emitted when the frequency of light incident is less than a specific least value, called the threshold frequency. Threshold frequency depends on the nature of material used as an emitter
Some metals like zinc, magnesium etc. emitted electrons only by absorbing ultraviolet light. But, alkali metals like sodium potassium etc. could also absorb visible radiation to emit electrons, and so they were called photosensitive materials.
So, the process in which falling of electromagnetic radiation on the metal surface results in the emission of electrons is called photoelectric effect. And the electrons released due to photoelectric effect are called photoelectrons","Definition, Property, Relation, Reasoning, Examples"
"EXPERIMENTAL STUDY OF PHOTOELECTRIC EFFECT:
 

The experimental setup consists of:

Evacuated tube consist of photosensitive plate (emitter) and the metal plate (collector), so that electrons could freely flow from emitter to collector without any air resistance
Photosensitive plate (emitter) to absorb visible light and emit electrons
Metal plate (collector) to receive electrons emitted from the emitter, thus constituting a photoelectric current flowfrom collector plate to the emitter plate (opposite to the flow of electrons)
Monochromatic light of short wavelength (meaning high frequency)
Battery to accelerate emitted electrons through a potential difference
Voltmeter to measure the potential difference between the emitter and the collector plates due to photoelectric current flow
Ammeter to measure the value of photoelectric current.",Reasoning
"EXPERIMENTAL OBSERVATIONS OF PHOTOELECTRIC EFFECT:
Variation of photoelectric current with intensity of radiation absorbed:

When the values of photoelectric current were plotted against the different values for intensity of light, it was observed to be a straight line passing through the origin.
It proved that Photoelectric current, which is number of photoelectrons flowing per unit time, is directly proportional to the intensity of incident light


Variation of photoelectric current with the potential applied:

Case-1-When collector plate was kept at higher potential (accelerating potential) with respect to the emitter.

As the positive potential of collector rises, photoelectric current rises for a certain period of time because the electrons emitted experience a strong attractive force by the collector
On further increasing the positive potential, photoelectric current reaches a maximum value, beyond which it remains fixed even when positive potential is increased. This is because number of free electrons in a metal surface is always fixed.
This maximum value of photoelectric current beyond which it remains fixed, no matter how high the positive potential gets, is called the saturation current.
Case-2-When collector plate was kept at lower potential (retarding potential) with respect to the emitter.

As the negative potential of collector rises, photoelectric current falls. This is because the electrons emitted will experience a strong repulsive force from the collector
As the retarding potential is further increased, even the electrons having maximum kinetic energy will be repelled by the repulsive force of the collector, and hence, the photoelectric current becomes zero
This corresponding minimum value of retarding (negative) potential for which the photoelectric current becomes zero is called stopping potential, or cut-off potential. It is denoted by (V0).
Mathematically, stopping potential could be expressed as Kmax=eV0, V0=stopping potential, Kmax=kinetic energy, e=charge on an electron


Case-3-When the variation of photoelectric current was plotted against the potential for 3 different values of intensity of incident light (keeping the frequency constant).

It was observed that stopping potential was constant for all the values of intensity. Thus, stopping potential is independent on the intensity of incident light.
On the other hand, saturation current got higher for higher values of intensity of absorbed light


Variation of photoelectric current with the frequency of incident light:

The variation of photoelectric current was plotted against the potential for 3 different values of frequency of incident light (keeping the intensity constant)
It was observed that saturation current was constant for all the values of frequency. Thus, saturation current is independent on the frequency of incident light.
However, stopping potential got higher in the negative direction for higher values of frequency of absorbed light


It was also found that, after reaching a certain minimum frequency value, stopping potential followed a linear relationship with the frequency of incident light.
This minimum value of frequency of incident light required for photoelectric emission to take place was called as threshold frequency
The value of threshold frequency is fixed for a specific material, and it changes from one material to another","Reasoning, Relation, Formula, Property"
"RESULT OF THE EXPERIMENTAL STUDY OF PHOTOELECTRIC EFFECT
Photoelectric current is directly proportional to the intensity of incident light
Saturation current increases if intensity of radiation increases
Stopping potential doesn’t depend on the intensity of light


Sopping potential, and maximum kinetic energy of photoelectrons, are linearly related to the frequency of incident light
For every material, there is a minimum value of frequency (threshold frequency) of incident light required for photoelectric emission to take place, below which no photoelectric effect occurs


Photoelectric emission is an instantaneous process, meaning there is no time lag between the incident light and the emission of free electrons (photoelectrons).","Property, Relation"
"PHOTOELECTRIC EFFECT AND WAVE THEORY OF LIGHT:
As per the wave theory, the maximum kinetic energy of the photoelectron should be affected by the change in intensity. But, the experiments on photoelectric effect showed that maximum kinetic energy doesn’t depend on the change in intensity. So, this was the first inconsistency of the wave theory with the experiments.
Wave theory didn’t talk about the relation between stopping potential and the threshold frequency.It said only increasing the intensity could overcome the stopping potential. Here came the second inconsistency of wave theory with the experimental results.
According to the wave theory, photoelectric effect was not aninstantaneous process, it was time taking. This was the third inconsistency with the experiments.
The above three inconsistencies showed that wave theory of light could not explain the experimentally observed characteristics of photoelectric effect.","Reasoning, Property, Relation"
"EINSTEIN’S PHOTOELECTRIC EQUATION:
Since wave theory could not explain the photoelectric effect, Einstein proposed a particle theory of light for the first time
He said that radiations are made up of specific and discrete packets of energy called as quanta of radiation energy. Each energy quantum has a value equal to hv, where h = Planck’s constant, and v = frequency of incident light
These specific packets of quanta of energy are known as photons
When a light of frequency(v) (having energyhv ) is incident on a metal surface of work function(Φo), 3 cases could be possible
Case-1-When (hv < Φo), i.e., energy of photon is less than the work function of metal , no photoelectric emission occurs
Case-2- When (hv = Φo), i.e., energy of photon is exactly same as the work function of metal, then electrons get enough energy to just escape the metal surface.
Case-3- When (hv > Φo),e., energy of photon is greater than the work function of metal. Then electron, apart from getting energy to escape the metal surface, the remaining energy is provided to the electron as kinetic energy. Mathematically, it can be expressed as:
hv = Φo + Kmax

Here, Kmax is the maximum kinetic energy of a photoelectron

The above equation is known as Einstein’s photoelectric equation
From the Einstein’s photoelectric equation, following points are clear:

Photoelectric current (i) is directly proportional to the intensity (I) of radiation. As the intensity rises, number of photons received by metal surface in a unit area per unit time rises, so number of electrons emitted rises, and hence, photoelectric current increases
                             I ∝ I
Since saturation current is just a maximum value of photoelectric current, saturation current gets higher with increasing intensity of incident light
For every metal, there exists a certain minimum frequency below which no photoelectric effect occurs. This frequency is called threshold frequency.
                       HVO = ΦO
Here, vo = frequency of incident light, Φo = work function of metal

Stopping potential (Vo) and Maximum kinetic energy (Kmax) doesn’t depend upon the intensity. Because intensity is the number of photons in unit area and unit time, and the photoelectric effect take place when one electron takes one photon
Stopping potential (Vo) and Maximum kinetic energy (Kmax) is directly proportional to the frequency (ν)
                        KMAX∝ V   VO∝ V
The relation between stopping potential, maximum kinetic energy and the frequency of incident light could be expressed mathematically as follows: using Einstein’s photoelectric equation

hv = Φo + Kmax

Kmax = hν - Φo

Also, Kmax = eVo

∴ eVo = hν - Φo

On rearranging the above equation:

Vo = (h/e)v + (Φo/e)
Photoelectric emission is an instantaneous process, meaning that there is no time gap between incident radiation and electron emission.","Property, Formula, Relation, Reasoning, Definition"
"PHOTON PICTURE OF RADIATION:
Radiation can behave as a wave as well as a particle under different situations. And while interacting with matter, it behaves as a particle
Energy (E) of a photon is given by: E = hv = hc/λ
Here, v = frequency, λ = wavelength, c = speed of light, and h = Planck’s constant

Momentum (p) of a photon is given by: p = hv/c = h/λ
Here symbols have their usual meaning.

Photons of similar frequencies possess equal energies and equal momentums
Photons are electrically neutral (not having a net positive or negative charge)
In a photon-particle collision:
Total energy remains constant
Total momentum remains constant
Total number of photons may or may not be constant.
The photoelectric effect proves the particle nature of radiation. Whereas, the phenomena like interference, diffraction, and polarization proves the wave nature of light. Hence, we can say that radiation displays both, wave nature, and particle nature, meaning a radiation possesses wave-particle dualism.","Reasoning, Property, Relation, Formula, Examples"
"WAVE NATURE OF MATTER: DE BROGLIE’S HYPOTHESIS:
De Broglie proposed that if the radiations could possess dual nature, matters could also possess dual nature.
A particle of mass (m), moving with velocity (v) could behave like a wave under suitable conditions. And the corresponding wave related to that matter is called matter wave
De Broglie’s wavelength for matter wave is given by: λ = h/p
 

Case-1- (Macroscopic object)

If we take an example of a car of mass= 900kg, moving with the velocity of 36km/hr (10m/s).

The wavelength associated with the car will be:





We can observe that the wavelength associated with the car is insignificant and can’t be detected experimentally.

Hence, for the macroscopic objects, the mass is so large that the matter wave associated with them becomes insignificant and negligible

Case-2- (Microscopic object)

If we take an electron, mass=9.1 X 10-31 kg, moving with the speed of light (3 X 108 m/s).

The wavelength associated with an electron will be:

Kinetic energy K = (1/2)mv2 = (mv)2/(2m) = p2/2m","Definition, Property, Reasoning, Formula, Relation, Examples"
"HEISENBERG’S UNCERTAINTY PRINCIPLE:
This principle was in favor of the wave nature of matter
It stated that it is impossible to simultaneously evaluate the precise position and momentum of particle. There is always some probability in predicting the position and momentum of a particle. Mathematically, it can be written as:
                   (Δx)(Δp) ≥ h/(2π)

 

Considering the above equation, 2 cases are possible:

Case-1- If precise momentum(p) of an electron is known, then its wavelength by De Broglie’s hypothesis will be constant:
              λ = h/p

It means that the wavelength has a fixed value and the wave is extended infinitely throughout the wave. Hence, it is impossible to find the position of the wave.

Mathematically, if   p = fixed  , Then, Δp→0, Δx→∞



Case-2- If the wave is localized, having finite end points
A localized wave is shown below:



As we can see in the diagram, the wavelength (λ) is not fixed, so the momentum (p) is also not fixed.

Hence, there is uncertainty in both, momentum (p) and position (x).","Definition, Formula, Relation, Property"
"DAVISSON AND GERMER EXPERIMENT:
Davisson and Germer experiment showed the wave nature of electron for the first time
They studied the diffraction effects of electron in crystal diffraction experiment
The experimental setup for the experiment is shown below:


The experimental setup consists of:

Evacuated chamberfor the free movement of electron without any air resistance
Electron gunfor the emission of electron
BatteryUsed for the acceleration of electrons inside the cylinder
Cylinder with fine hole along its axisconnected to the battery so that electrons entering it could be accelerated to high speed
Nickel Targetused to deflect electron beam towards the detector
Movable detector(collector)to detect the intensity and scattering of electrons deflected by the nickel crystal at varying voltage supplies(44 to 68 V)
Galvanometerto measure the small values of current
Observations:

Strong peak was detected at 55V, and the angle of scattering was observed to be 50°
The pattern of deflected electrons was quite similar to the diffraction pattern of waves
The wavelength corresponding to the electron (matter wave) was found to be λ = 0.165nm
The experiment was in strong agreement with De Broglie’s hypothesis
According to De Broglie’s hypothesis, matter wave is given by:

 

The experiment proved that electrons behave as a wave under specific conditions as the scattering of electron gave rise to the diffraction pattern
On putting the value of V= 55V (the value at which a strong peak was detected), we get



The wavelength calculated above using De Broglie’s hypothesis is equal to the wavelength observed in the Davisson and Germer experiment. So, Davisson and Germer experiment was consistent with De Broglie’s hypothesis.

 

Hence, this experiment proved that electron behaves as a wave under specific conditions.","Reasoning, Effects, Property"
Thomson’s Model of an Atom: An atom consists of positively charged matter in which the negatively charged electrons are uniformly embedded like plums in a pudding. This model could not explain scattering of alpha-particles through thin foils and hence discarded.,"Definition, Reasoning, Property"
Rutherford’s Model of an Atom:  Geiger and Marsden in their experiment on scattering of alpha-particles found that most of the alpha-particles passed undeviated through thin foils but some of them were scattered through very large angles.,Property
"From the results of these experiments, Rutherford proposed the following model of an atom:-

a)  An atom consists of a small and massive central core in which the entire positive charge and almost the whole mass of the atom are concentrated. This core is called the nucleus.

b)  The nucleus occupies a very small space as compared to the size of the atom.

c)  The atom is surrounded by a suitable number of electros so that their total negative charge is equal to the total positive charge on the nucleus and the atom as a whole is electrically neutral.

d) The electrons revolve around the nucleus in various orbits just as planets revolve around the sun.

e)  The centripetal force required for their revolution is provided by the electrostatic attraction between the electrons and the nucleus.","Definition, Property"
Draw-back of Rutherford Model: This model could not explain instability of the atom because according to classical electromagnetic theory the electron revolving around the nucleus must continuously radiate energy in the form of electromagnetic radiation and hence it should fall into the nucleus.,"Property, Causes"
"Distance of Closest Approach: When an alpha-particle of mass m and velocity v moves directly towards a nucleus of atomic number Z, its initial energy E, which is just the kinetic energy K gets completely converted into potential energy U at stopping point. This stopping point happens to be at a distance of closest approach d from the nucleus.
E=(1/2)mv2=(1/4πε0)(2eZe/d)=(2Ze2/4πε0)","Formula, Relation, Property"
"Impact Parameter:
a)  It is defined as the perpendicular distance of the velocity of the alpha-particle from the centre of the nucleus, when it is far away from the atom.

b) The shape of the trajectory of the scattered alpha-particle depends on the impact parameter b and the nature of the potential field.

c)  Rutherford deduced the following relationship between the impact parameter b and the scattering angle θ","Definition, Property, Relation"
Quantisation or Discretisation: The quantization or discretisation of a physical quantity means that it cannot have any arbitrary value but can change only to take certain specific value.,Definition
Bohr’s Model for the Hydrogen Atom: Basic postulates:-,Property
Nuclear concept: An atom consists of a small massive centre called nucleus around which planetary electrons revolve. The centripetal force required for their rotation is provided by the electrostatic attraction between the electrons and the nucleus.,"Definition, Property"
" Quantum condition: Of all the possible circular orbits allowed by the classical theory, the electrons are permitted to circulate only in such orbits in which the angular momentum of an electron is an integral multiple of h/2π, h being Planck’s constant.
where n is called principal quantum number.","Formula, Relation, Property"
" Stationary orbits: While revolving in the permissible orbits, an electron does not radiate energy. These non-radiating orbits are called stationary orbits.","Definition, Property"
"  Frequency condition: An atom can emit or absorb radiation in the form of discrete energy photons only when an electron jumps from a higher to a lower orbit or from a lower to a higher orbit. If E1 and E2 are the energies associated with these permitted orbits then the frequency  of the emitted/absorbed radiation is,
hν=E2-E1","Property, Formula, Relation"
"Radius of the orbit of an electron in hydrogen atom is, r=e2/4πε0mv2",Formula
"Kinetic energy K & electrostatic potential energy U of the electron in hydrogen atom
K=(1/2)mv2
U=-e2/4πε0r",Formula
"Total energy E of the electron in hydrogen atom:-
TE=K+U=-e2/8πε0r",Formula
"Energy of an electron in nth orbit is, En=-(13.6/n2)eV",Formula
"Failure of Bohr’s Model:
a)  This model is applicable only to hydrogen-like atoms and fails in case of higher atoms.

b)  It could not explain the fine structure of the spectral lines in the spectrum of hydrogen atom.",Property
"Energy Level Diagram: It is a diagram in which the energies of the different stationary states of an atom are represented by parallel horizontal lines, drawn according to some suitable energy scale.",Definition
"Spectral Series of Hydrogen Atom: Whenever an electron in hydrogen atom makes a transition from a higher energy level n2 to a lower energy level n1, the difference of energy appears in the form of a photon of frequency  is given by-
ν=(2π2mk2e2/h2)/[(1/n12)-(1/n22)]","Formula, Relation"
"Different Spectral Series of Hydrogen Atom:
These are as follows:

a)  Lyman Series. Here n2 = 2, 3, 4,…..and n1 = 1. This series lies in the ultraviolet region.

b)  Balmer Series. Here n2= 3, 4, 5,…. and n1 = 2. This series lies in the visible region.

c)  Paschen Series. Here n2= 4, 5, 6,…..and n1 = 3. This series lies in the infrared region.

d)  Brackett Series. Here n2= 5, 6, 7,…..and n1 = 4. This series lies in the infrared region.

e)  Pfund Series. Here n2= 6, 7, 8,…. and n1= 5. This series lies in the infrared region.

","Types, Property"
Excitation Energy: It is defined as the energy required by an electron of an atom to jump from its ground state to any one of its existed state,Definition
"Ionisation Energy: It is defined as the energy required to remove an electron from an atom, i.e., the energy required to take an electron from its ground state to the outermost orbit (n = ∞)",Definition
"Excitation Potential: It is the accelerating potential which gives sufficient energy to a bombarding electron, so to excite the target atom by raising one of its electrons from an inner to and outer orbit.",Definition
"Ionisation Potential: It is the accelerating potential which gives to bombarding electron, sufficient energy to ionise the target atom by knocking one of its electrons completely out of the atom.",Definition
De Broglie’s Hypothesis: The electrons having a wavelength λ=h/mv gave an explanation for Bohr’s quantised orbits by bringing in the wave-particle duality. The orbits correspond to circular standing waves in which the circumference of the orbit equals a whole number of wavelengths.,"Property, Formula, Relation"
"MASER:-
a)  Maser stands for ‘Microwave Amplification by Stimulated Emission of Radiation’.

b)  It is simply a device for producing a highly intense, monochromatic coherent and collimated beam of microwaves.","Definition, Property"
"LASER:-
a)  It stand for ‘Light Amplification by Stimulated Emission of Radiation.

b)  Itis a device used to produce highly intense strong monochromatic coherent and collimated beam of light.

","Definition, Property"
"INTRODUCTION:
Atom is the fundamental building block of matter having a confined positively charged nucleus at the center, surrounded by negatively charged electrons.Every inorganic, organic, or even synthetic object is made up of atoms.

There were many atomic models given initially","Definition, Property"
"DALTON’S ATOMIC THEORY:
Atoms are the smallest constituents of matter and can’t be divided further(indivisible)
Atoms belonging to same matter have similar characteristics and mass; atoms of different matter have different properties and mass
Atoms are reoriented in a chemical reaction (not generated or destructed)
 

Merits:

It demonstrated laws of: a)mass conservation, b)fixed composition, c)multiple proportions
Demerits:

It was unable to demonstrate experiments of electrostatics (dry paper bits sticking to comb) that showed charge exists.",Property
"THOMSON MODEL OF ATOM:
Atom is like a sphere where positive charge has uniform distribution throughout
Electrons are scattered inside in a way that  most stable electrostatic arrangement is achieved, meaning that minimum possible energy of the system should is achieved
Also known as watermelon model or plum pudding model or raisin bread model
It positively illustrated the net neutrality(equal positive and negative charges, so no net charge) of atom
It was inconsistent with the experiments conducted later and the discovery of neutron and proton.",Property
"RUTHERFORD’S NUCLEAR MODEL OF ATOM:
Geiger and Marsden carried out few experiments on the advice of Rutherford
On a very thin gold foil, highly energetic ray of α-particles(that are positively charged with energy of 5.5MeV)was incident
Scattered α-particles when strike zinc sulphide screen(surrounding the thin gold foil) produced light flashes(scintillations) which were observed via detector(microscope)

Scattered α-particles’ distribution as a function of scattering angle(θ) was analyzed and plotted as a graph
 

As the scattering angle(θ) got higher, count of scattered α-particles observed got lower, and vice versa
Almost all of the α-particles passed through the gold foil undeflected, and infinitesimally small number of α-particles got deflected
This proved that almost all the space in an atom is empty (9999999999996%), and the positive charge is confined to an extremely small region because very few of the positively charged α-particles were repelled by gold foil proving positive charge is confined to a small region. This region was called nucleus.
Atom has a structure analogous to our solar system where nucleus (like sun) is at center and all the electrons (like planets) revolving around it in a specified circular path at large speeds

Electrons and protons are bound together by electrostatic forces of attraction and atom, as a whole is electrically neutral
Rutherford was the first to discover that atom has a nucleus and so his model was called as Rutherford’s nuclear model of atom
Electron Orbit:
Since electrons orbiting around the nucleus and are held to nucleus by electrostatic force of attraction, ergo, centripetal force (Fc) is provided by the electrostatic force (Fe) to keep electrons in the orbit.

Fc  = Fe



Here r=radius of orbit, v= velocity of orbiting electron, e= charge of an electron, m= mass of an electron, Z=atomic mass of atom, Ɛo=permittivity of free space

On solving, we get:



Kinetic Energy(K): putting the value of mv2from eq.(1), we get:


Potential Energy(U): using the electrostatic potential between 2 charged body, we get:


Negative sign here shows that there is a force of attraction and energy has to be given to the system to overcome this force of attraction
Total Energy(T):
T = U + K



Some important things to note:
Kinetic energy(K) = -(1/2)Potential energy(U)

Kinetic energy(K) = -Total energy(T)

Potential energy(U) = 2×Total energy(T)

Drawbacks of Rutherford’s Model:

Accelerated charged particle produces electromagnetic waves (Maxwell Theory), so orbital radius of electron should go on decreasing and finally electron should fall into the nucleus. But atoms are stable in nature and this stability of atoms could not be clarified by Rutherford’s model
The model didn’t talk about electronic structure of atoms, viz. electrons orientation, their orbital motion and relative energy of electron in different orbits
Dual character of electromagnetic radiation couldn’t be elaborated by the model","Property, Relation, Formula, Definition"
"ATOMIC SPECTRA:
When an electron jumps amongst energy levels in an atom, energy is emitted or absorbed in the form of electromagnetic radiations and these radiations produce a spectral lines of frequencies(or wavelength) associated with an atom, called atomic spectra
Spectroscopy is the learning and examination emission and absorption spectra associated with an atom to determine its properties
Spectral lines are the bright and dark line series that constitute the spectrum associated with an atom
An atom has a discrete spectra(where exist a fixed specific lines of energy transition of electron with discrete energy gaps) also known as quantized spectra
Another type is continuous spectra(where there is no specific lines of energy transition of electrons) which is the reverse of discrete spectra
  

There are 3 types of atomic spectra: a)emission spectra, b)absorption spectra, c) continuous spectra
Emission spectra:

Radiation spectrum produced due to absorption of energy by a matter
When an electron of an atom, molecules or ions get to a higher energy state than their ground (stable) state due to radiation absorption, they are said to be excited
Emission spectrum is produced when energy is supplied to a sample (through heating or irradiation) and the wavelength or frequency of radiation emitted by the sample is observed as a function of energy
Absorption spectra:

It is just the opposite of emission spectra
Continuous radiation (energy) is directed through a sample which absorbs certain radiation of particular wavelengths and the remaining spectrum is recorded. Absorbed wavelengths correspond to the dark spaces in the spectrum
Whatever absent(showed by dark lines) in the emission spectrum of an atom is actually present (showed by bright lines) in the absorption spectrum of that atom
Continuous spectra:

Formed when a ray of white light is passed through a prism(or water droplets) causing a continuous spectrum of visible light of different wavelength
There are no discrete lines (separation) between any 2 adjacent wavelengths
Speed of light changes with respect to the medium through which it passes, so as the medium changes, light with the longest wavelength (red)deviates the least and the light with the shortest wavelength (violet) deviates the most","Definition, Property, Types"
"SPECTRAL SERIES:
On passing electric discharge through hydrogen gas, hydrogen molecules would dissociate giving rise to excited (highly energetic) hydrogen atoms that emit radiation of certain specified frequency while returning to its ground state
Hydrogen spectra is constituted of 5 series of spectrum named after their discoverer(Lyman, Balmer, Paschen, Bracket and Pfund series)","Property, Effects, Causes"
